summary,eval_model_name,n,rouge1_f1_mean,rouge2_f1_mean,rougeL_f1_mean,bertscore_precision_mean,bertscore_recall_mean,bertscore_f1_mean,gold_word_count_mean,model_word_count_mean,domain,source_model,success_binary
by_eval_model_and_domain,gpt_5_5,10,0.6766006662985797,0.3300830536464134,0.49765414384317663,,,,91.1,97.2,thunderbird,,
by_eval_model_and_domain,gpt_5_5,12,0.7003542807363748,0.35180979607037116,0.5081448786544888,,,,95.5,103.75,vlc,,
by_eval_model_and_domain,gpt_5_5,6,0.6390998100131567,0.359705941181722,0.4756007218574097,,,,91.83333333333333,103.83333333333333,vs_code,,
by_eval_model_and_source_agent,claude_sonnet_4_6,69,0.563539577932774,0.292282702717961,0.40321670483882655,,,,116.18840579710145,206.15942028985506,,UI-TARS-0717-100step,
by_eval_model_and_source_agent,claude_sonnet_4_6,69,0.5455758678167183,0.2804011204692262,0.39354245806500193,,,,101.56521739130434,196.20289855072463,,doubao-1-5-thinking-vision-pro-250428-100step,
by_eval_model_and_source_agent,gpt_5_5,69,0.6485084841406304,0.3151722719796419,0.46688216021848317,,,,116.18840579710145,126.14492753623189,,UI-TARS-0717-100step,
by_eval_model_and_source_agent,gpt_5_5,69,0.6425026559890135,0.318281308323452,0.4768991108537789,,,,101.56521739130434,108.02898550724638,,doubao-1-5-thinking-vision-pro-250428-100step,
by_eval_model_and_success,claude_sonnet_4_6,87,0.5487943770334986,0.2754182336065629,0.3848605441738413,,,,112.66666666666667,208.75862068965517,,,False
by_eval_model_and_success,claude_sonnet_4_6,3,0.6089065738056604,0.32640871293120977,0.45668894551931877,,,,122.0,217.0,,,None
by_eval_model_and_success,claude_sonnet_4_6,48,0.5616069840288246,0.3036369028614857,0.41923850126420875,,,,101.1875,186.45833333333334,,,True
by_eval_model_and_success,gpt_5_5,87,0.6345061955019545,0.3050065516585567,0.4564884051327229,,,,112.66666666666667,121.82758620689656,,,False
by_eval_model_and_success,gpt_5_5,3,0.6772917787507535,0.31682152185350515,0.4866500464144689,,,,122.0,131.33333333333334,,,None
by_eval_model_and_success,gpt_5_5,48,0.6634552984171479,0.3379638016887195,0.4988847149624123,,,,101.1875,107.60416666666667,,,True
by_eval_model_domain_success,claude_sonnet_4_6,9,0.5971750241878989,0.29233566690137003,0.4299672463782146,,,,92.77777777777777,152.44444444444446,chrome,,False
by_eval_model_domain_success,claude_sonnet_4_6,11,0.5715956743634435,0.3199483685779398,0.45493070515823225,,,,89.81818181818181,162.9090909090909,chrome,,True
by_eval_model_domain_success,claude_sonnet_4_6,15,0.54043602313028,0.2769308527304513,0.3980479087723951,,,,104.66666666666667,197.86666666666667,gimp,,False
by_eval_model_domain_success,claude_sonnet_4_6,3,0.578197657565947,0.31691988694754597,0.4213577233863579,,,,118.66666666666667,211.66666666666666,gimp,,True
by_eval_model_domain_success,claude_sonnet_4_6,11,0.5323798116405236,0.2336599005157132,0.3320128416606391,,,,174.0,298.6363636363636,libreoffice_calc,,False
by_eval_model_domain_success,claude_sonnet_4_6,1,0.6015424164524421,0.3152454780361757,0.4215938303341902,,,,142.0,249.0,libreoffice_calc,,None
by_eval_model_domain_success,claude_sonnet_4_6,10,0.5231221680512623,0.25718413877794477,0.3725566328226917,,,,100.7,192.9,libreoffice_calc,,True
by_eval_model_domain_success,claude_sonnet_4_6,15,0.5538085654611737,0.27662627278337343,0.3842532935005732,,,,114.73333333333333,197.53333333333333,libreoffice_impress,,False
by_eval_model_domain_success,claude_sonnet_4_6,7,0.5373375933984577,0.31186589773090345,0.41865856178416455,,,,97.42857142857143,191.85714285714286,libreoffice_impress,,True
by_eval_model_domain_success,claude_sonnet_4_6,3,0.6263359788359788,0.33593985614852545,0.464592151675485,,,,78.0,135.33333333333334,libreoffice_writer,,False
by_eval_model_domain_success,claude_sonnet_4_6,1,0.5980066445182725,0.35451505016722407,0.4186046511627907,,,,107.0,190.0,libreoffice_writer,,True
by_eval_model_domain_success,claude_sonnet_4_6,11,0.5598533443471158,0.28786013808297256,0.37158106223185017,,,,124.0,233.0909090909091,multi_apps,,False
by_eval_model_domain_success,claude_sonnet_4_6,2,0.6125886524822696,0.33199033037872683,0.47423650311188303,,,,112.0,201.0,multi_apps,,None
by_eval_model_domain_success,claude_sonnet_4_6,7,0.6287580500858253,0.32620535045824983,0.43819529002482405,,,,130.14285714285714,204.42857142857142,multi_apps,,True
by_eval_model_domain_success,claude_sonnet_4_6,4,0.5337147749977186,0.27655961084130115,0.37360481128352185,,,,90.5,190.75,os,,False
by_eval_model_domain_success,claude_sonnet_4_6,5,0.4883699307430106,0.23231106450744274,0.35410162094549796,,,,91.4,206.8,thunderbird,,False
by_eval_model_domain_success,claude_sonnet_4_6,5,0.5419561029398376,0.28771598686977123,0.41272981504664197,,,,90.8,180.2,thunderbird,,True
by_eval_model_domain_success,claude_sonnet_4_6,10,0.5329887223567908,0.28285728818469796,0.3952486406687414,,,,95.3,198.2,vlc,,False
by_eval_model_domain_success,claude_sonnet_4_6,2,0.566984670580561,0.32166012801982247,0.43048760600130465,,,,96.5,198.0,vlc,,True
by_eval_model_domain_success,claude_sonnet_4_6,4,0.5391745314264248,0.29652544954269094,0.38198023430822536,,,,98.0,206.25,vs_code,,False
by_eval_model_domain_success,claude_sonnet_4_6,2,0.5496710787033368,0.31481212824604665,0.39418245224696835,,,,79.5,166.5,vs_code,,True
by_eval_model_domain_success,gpt_5_5,9,0.6314584324385868,0.31254272448639075,0.4790061837311081,,,,92.77777777777777,103.22222222222223,chrome,,False
by_eval_model_domain_success,gpt_5_5,11,0.6355599156900321,0.3323471922979293,0.5019836917467841,,,,89.81818181818181,107.72727272727273,chrome,,True
by_eval_model_domain_success,gpt_5_5,15,0.6243940631122283,0.29779886633653496,0.46130591619238975,,,,104.66666666666667,121.26666666666667,gimp,,False
by_eval_model_domain_success,gpt_5_5,3,0.6754756225686459,0.34035580165484336,0.5003300962603289,,,,118.66666666666667,108.0,gimp,,True
by_eval_model_domain_success,gpt_5_5,11,0.5975842291508077,0.25896150274597923,0.3868105807692439,,,,174.0,183.9090909090909,libreoffice_calc,,False
by_eval_model_domain_success,gpt_5_5,1,0.6643356643356644,0.30985915492957744,0.46853146853146854,,,,142.0,139.0,libreoffice_calc,,None
by_eval_model_domain_success,gpt_5_5,10,0.6499097770116433,0.3142870996214796,0.48339642245297476,,,,100.7,107.0,libreoffice_calc,,True
by_eval_model_domain_success,gpt_5_5,15,0.6231429842092663,0.30038891710709625,0.45695433134152014,,,,114.73333333333333,106.86666666666666,libreoffice_impress,,False
by_eval_model_domain_success,gpt_5_5,7,0.6595423550717776,0.32032478630077627,0.4929452266895585,,,,97.42857142857143,103.28571428571429,libreoffice_impress,,True
by_eval_model_domain_success,gpt_5_5,3,0.7127161337687653,0.4181717498450814,0.5861319966583126,,,,78.0,82.66666666666667,libreoffice_writer,,False
by_eval_model_domain_success,gpt_5_5,1,0.6755555555555555,0.3318385650224215,0.5333333333333333,,,,107.0,116.0,libreoffice_writer,,True
by_eval_model_domain_success,gpt_5_5,11,0.6280488046104264,0.29610688601466423,0.42200004302158844,,,,124.0,140.0909090909091,multi_apps,,False
by_eval_model_domain_success,gpt_5_5,2,0.683769835958298,0.3203027053154691,0.49570933535596895,,,,112.0,127.5,multi_apps,,None
by_eval_model_domain_success,gpt_5_5,7,0.6742549773442629,0.33996730399944425,0.4940836785074692,,,,130.14285714285714,130.14285714285714,multi_apps,,True
by_eval_model_domain_success,gpt_5_5,4,0.6244806183654478,0.2893598068598069,0.42337256020300346,,,,90.5,108.0,os,,False
by_eval_model_domain_success,gpt_5_5,5,0.6594351216328448,0.31355671973577526,0.4966581936944431,,,,91.4,109.2,thunderbird,,False
by_eval_model_domain_success,gpt_5_5,5,0.6937662109643148,0.3466093875570517,0.4986500939919104,,,,90.8,85.2,thunderbird,,True
by_eval_model_domain_success,gpt_5_5,10,0.6882651816986801,0.3305693051757712,0.49060465610042325,,,,95.3,103.2,vlc,,False
by_eval_model_domain_success,gpt_5_5,2,0.7607997759248486,0.4580122505433709,0.5958459914248163,,,,96.5,106.5,vlc,,True
by_eval_model_domain_success,gpt_5_5,4,0.626998933901919,0.3396713296210784,0.4728478144989339,,,,98.0,106.5,vs_code,,False
by_eval_model_domain_success,gpt_5_5,2,0.6633015622356325,0.3997751643030093,0.4811065365743613,,,,79.5,98.5,vs_code,,True
